setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,qs0,qs1,effective_delta_rho,max_delta_rho,max_rho,max_densification_rate_1Myr,max_densification_rate_100kyr,max_densification_rate_50kyr,max_densification_rate_10kyr
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,74844.84484484485,20411.536396396397,1204.4755631212358,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.020510905538651782,0.038366073547797086,3.364538702891687,10.374984248948875,10.379215479104232,10.379253130579922,10.379253130579922
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.217287932466953,11.243638196971062,11.24865534308378,11.248675427396524,11.248675427396524
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,79549.54954954956,21694.59405405406,1238.3616958903851,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.0008257672518123371,0.001637690823893756,3.3278103201677838,13.075082289003115,13.090740226871677,13.090747874592367,13.090747874592367
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,70390.39039039038,19196.72648648649,1174.2951885661525,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.026827814612052813,0.04792383968599223,3.3740964690298823,13.010732458661895,13.025619487001052,13.025669528688278,13.025669528688278
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,63533.53353353353,17326.7381981982,1131.4559878913083,21762.841801801806,1240.2219956289525,79799.7997997998,0.08533866668423332,0.07631977782462214,0.05770672427407021,0.09006681597518718,3.416239445319077,12.756258069033194,12.760087837942944,12.760149255404102,12.760149255404102
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2543176661966804,10.319096112033275,10.32615232589928,10.326164668770005,10.326164668770005
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,71741.74174174175,19565.264324324326,1183.2554083246023,21025.766126126127,1220.4399709097552,77097.0970970971,0.08533866668423332,0.07631977782462214,0.01709159055102382,0.029120984237000602,3.3552936135808906,12.806030552993352,12.814980346943317,12.815609975612984,12.815609975612984
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,64734.73473473473,17654.327387387388,1138.6437401420787,21025.766126126127,1220.4399709097552,77097.0970970971,0.08533866668423332,0.07631977782462214,0.044710103734674315,0.07402264013319693,3.400195269477087,12.29650305165838,12.30236342117886,12.302407681239314,12.302407681239314
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,57027.02702702703,15552.29675675676,1094.8618738556302,19360.521081081082,1178.256473597754,70990.99099099099,0.08533866668423332,0.07631977782462214,0.07331951231712895,0.10539933033069948,3.4315719596745895,13.078331955217982,13.08681272264463,13.086835379479238,13.086835379479238
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,20275.0409009009,1200.9921901325292,74344.34434434434,0.08533866668423332,0.07631977782462214,nan,nan,3.276679514964445,13.260557822415844,13.276234360915678,13.27657290168502,13.27657290168502
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,66436.43643643643,18118.41207207207,1149.0568377527625,19046.58144144144,1170.693576286317,69839.83983983984,0.08533866668423332,0.07631977782462214,0.028527347836919428,0.03653178610884966,3.3627044154527397,15.991270009365326,16.03161666839926,16.032093726363826,16.032093726363826
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,61981.98198198198,16903.602162162162,1122.371054778942,19169.427387387386,1173.6382464837145,70290.29029029029,0.08533866668423332,0.07631977782462214,0.05954662220799488,0.08123316625803678,3.407405795601927,17.329831118625776,17.353412800167547,17.353802743273206,17.353802743273206
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,53473.473473473474,14583.17873873874,1076.5435716281377,17831.771531531533,1142.5933157676998,65385.38538538539,0.08533866668423332,0.07631977782462214,0.07918491949630749,0.10558672004011704,3.431759349384007,18.252893129480945,18.297832349381565,18.298141027668073,18.298141027668073
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,19155.77783783784,1173.3101260235128,70240.24024024024,0.08533866668423332,0.07631977782462214,nan,nan,3.2782937461755557,18.664260725763924,18.72325160630625,18.723989111215158,18.723989111215158
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,63383.38338338338,17285.78954954955,1130.5669845474313,17968.26702702703,1145.6583287423302,65885.88588588589,0.08533866668423332,0.07631977782462214,0.032930115745706395,0.037518712835673984,3.363691342179564,22.398194360582668,22.56001246689198,22.5616869161287,22.5616869161287
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,60680.680680680685,16548.713873873876,1114.9246204814792,18186.65981981982,1150.6109634028164,66686.68668668668,0.08533866668423332,0.07631977782462214,0.06707519764725747,0.08183434270288759,3.4080069720467776,24.544499259047768,24.64177051025741,24.641799524604004,24.641799524604004
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,52872.872872872875,14419.384144144147,1073.5639134452056,17108.34540540541,1126.738943674503,62732.73273273274,0.08533866668423332,0.07631977782462214,0.0828376670897673,0.10499651875639815,3.431169148100288,25.561640443031145,25.83142349606824,25.833646713720686,25.833646713720686
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,18568.847207207207,1159.422045996472,68088.08808808809,0.08533866668423332,0.07631977782462214,nan,nan,3.2783090657055625,26.408661577381725,26.682660259096032,26.682787060747334,26.682787060747334
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,61331.33133133133,16726.15801801802,1118.6280882328979,17299.4390990991,1130.863085274712,63433.433433433434,0.08533866668423332,0.07631977782462214,0.03475689087239692,0.037718277994178706,3.3638909073380687,31.25744592618504,32.07858560701746,32.07864633356873,32.07864633356873
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,59529.52952952953,16234.774234234235,1108.4690917436126,17558.78054054054,1136.5334060219145,64384.384384384386,0.08533866668423332,0.07631977782462214,0.0710242174514995,0.08201218079846395,3.408184810142354,34.803711262149506,34.803711262149506,34.87191633861092,34.87191633861092
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,52572.57257257257,14337.486846846847,1072.0867052703654,16644.260720720722,1116.9138872903075,61031.03103103103,0.08533866668423332,0.07631977782462214,0.08532551498426517,0.10474426025412287,3.430916889598013,34.726249817972985,34.726249817972985,34.840088253135974,34.840088253135974
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,18350.454414414417,1154.3647044721279,67287.28728728728,0.08533866668423332,0.07631977782462214,nan,nan,3.2782608190819773,33.794605471063775,33.794605471063775,33.860027392078955,33.860027392078955
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,60580.58058058058,16521.414774774774,1114.358362022204,17053.74720720721,1125.5690314474314,62532.53253253253,0.08533866668423332,0.07631977782462214,0.03537110833063356,0.03768737908999542,3.3638600084338854,41.158065245713445,41.158065245713445,41.171457152440006,41.171457152440006
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,58828.82882882883,16043.680540540543,1104.6001731240574,17299.4390990991,1130.863085274712,63433.433433433434,0.08533866668423332,0.07631977782462214,0.07209400782725124,0.08198452948846846,3.4081571588323585,37.48787120955025,37.48787120955025,37.700583521927605,37.700583521927605
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,52522.52252252252,14323.8372972973,1071.8413219302658,16398.56882882883,1111.8217681290391,60130.13013013013,0.08533866668423332,0.07631977782462214,0.08701053918728599,0.10467460822872043,3.4308472375726105,34.30589979888427,34.30589979888427,34.55212835977209,34.55212835977209
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.659202974751,nan,nan,nan,18254.90756756757,1152.170932069827,66936.93693693694,0.08533866668423332,0.07631977782462214,nan,nan,3.278240835162747,36.20550549039882,36.20550549039882,36.32349271234518,36.32349271234518
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.114628700882,60380.380380380375,16466.816576576577,1113.2286497517925,16958.200360360363,1123.5306832961699,62182.18218218218,0.08533866668423332,0.07631977782462214,0.03578675281057606,0.03766514927853448,3.3638377786224245,45.833254761187234,45.833254761187234,45.948845990722084,45.948845990722084
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8068940116195,58528.52852852853,15961.783243243244,1102.9560883849433,17190.242702702704,1128.5008236354572,63033.03303303303,0.08533866668423332,0.07631977782462214,0.07241942319919505,0.0819603313432351,3.408132960687125,37.93356118080012,37.93356118080012,38.2173087506982,38.2173087506982
,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.9393348109757,52472.47247247247,14310.18774774775,1071.5961723108446,16289.372432432434,1109.5829110079028,59729.729729729734,0.08533866668423332,0.07631977782462214,0.08784696018140536,0.1046464087650616,3.4308190381089516,31.308499864446873,31.308499864446873,31.686313466350523,31.686313466350523
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.9365076070521265,0.9460680409863036,0.9476641745141983,0.9479309129115431,0.9479309129115431
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.9903037675571715,0.8259850793402688,0.8270543370176895,0.8272382506637862,0.8272382506637862
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.1046323695518767,0.781991883531093,0.7831901564282592,0.7833908668301323,0.7833908668301323
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2051208249407352,0.7370659310829989,0.7384580701357393,0.7386903813628035,0.7386903813628035
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.943124818144672,1.0165986552000608,1.0309892228514626,1.0318121563445046,1.0318121563445046
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.9970390056938885,1.015795253880458,1.036861948926093,1.0380649647176883,1.0380649647176883
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.112463611790275,0.9970380626927605,1.016888728866612,1.0180149974833783,1.0180149974833783
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.211793265722492,0.8184780268320457,0.8326784783727275,0.8334874593132967,0.8334874593132967
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.960239801220381,1.8572966430109557,1.9147879553194715,1.9180291063993904,1.9180291063993904
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.0158961074248034,2.005575399479834,2.0799758662565164,2.084169799607883,2.084169799607883
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.133858729023916,1.9777626527798204,2.036010928110551,2.0392677816825833,2.0392677816825833
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2305179921861606,1.6703917483202442,1.7154322769819388,1.7179432851233967,1.7179432851233967
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.995417550364619,3.627864347676095,3.7562004868213608,3.7632639282478113,3.7632639282478113
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.0576375356257435,4.142979022853388,4.300555689941071,4.309223693924503,4.309223693924503
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.175782089303073,3.7306050733805955,3.8321526287617207,3.8376838801182487,3.8376838801182487
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2674131743948456,3.1144031829440175,3.1802648614500395,3.183793872271726,3.183793872271726
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.0750374665542117,6.991600179623734,7.072972646829886,7.07648739792065,7.07648739792065
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.1544867229621563,8.045131881311544,8.11913050899228,8.122047371579798,8.122047371579798
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2575099664201645,6.383394613098539,6.384460155156687,6.384473028354882,6.384473028354882
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,79199.19919919921,21599.04720720721,1181.2895346321523,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.0020419338020261865,0.003916803163262816,3.3356819052253455,4.9388070832107065,4.939381739894963,4.93938356737817,4.93938356737817
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.176165131402714,9.545266484993503,9.55240148507822,9.552422909357045,9.552422909357045
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2765169723486673,10.945799779326261,10.948253597760877,10.94827165385287,10.94827165385287
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,78048.04804804805,21285.10756756757,1172.8178498583322,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.005085562266787335,0.009640121164034454,3.341405223226117,8.56444166187615,8.566341567169745,8.566385454402608,8.566385454402608
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,66636.63663663663,18173.010270270268,1095.5468896158213,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.0363633693364219,0.06325722418249624,3.395022326244579,6.610895800891349,6.6124558299288925,6.612463882242106,6.612463882242106
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2370653691990308,11.85664548087086,11.86322575080079,11.863408770157005,11.863408770157005
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,77147.14714714715,21039.41567567568,1166.2743563384183,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.005290051068202764,0.010211031503012613,3.3419761335650953,13.828194324555747,13.839747402049507,13.839837050303409,13.839837050303409
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,66936.93693693694,18254.90756756757,1097.424176714414,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.03300068156799142,0.05830323248052416,3.390068334542607,11.033589604115969,11.042350981357568,11.042477450508045,11.042477450508045
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,57727.72772772773,15743.390450450453,1043.6937739271439,21476.201261261263,1177.9597557282978,78748.74874874875,0.07909871319222063,0.07238028352531096,0.06206601498869467,0.0975705531850064,3.429335655247089,8.751804957577372,8.754859706634232,8.754930609020318,8.754930609020318
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,21749.192252252255,1185.3850564674844,79749.74974974975,0.07909871319222063,0.07238028352531096,nan,nan,3.275195167225589,12.101104769402843,12.118239291633646,12.118283356531512,12.118283356531512
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,68588.58858858858,18705.342702702703,1107.9001393308056,20575.330990990995,1154.1216985390076,75445.44544544545,0.07909871319222063,0.07238028352531096,0.023186607578258415,0.03778873481678202,3.3695538368788647,14.826302987288283,14.83292784073748,14.833047522033082,14.833047522033082
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,61031.03103103103,16644.260720720722,1062.053596732502,20425.18594594595,1150.247988453684,74894.8948948949,0.07909871319222063,0.07238028352531096,0.05207145320890614,0.08317290838535252,3.414938010447435,12.054901176915799,12.066014732293208,12.066164763701659,12.066164763701659
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,52772.772772772776,14392.085045045047,1018.0691004677267,18869.1372972973,1111.7728880755635,69189.18918918919,0.07909871319222063,0.07238028352531096,0.07729278372538441,0.11025384546484407,3.4420189475269267,10.213441110287784,10.218631340567992,10.218670108072885,10.218670108072885
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,100.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,19292.27333333333,1121.9337654597553,70740.74074074073,0.07909871319222063,0.07238028352531096,nan,nan,3.289430674265161,11.341741284914143,11.36327601119356,11.3635945249241,11.3635945249241
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,62732.73273273274,17108.34540540541,1071.9102918933468,18309.505765765767,1098.6803909129824,67137.13713713714,0.07909871319222063,0.07238028352531096,0.03437225147056498,0.04270339805693135,3.374468500119014,14.589679223222438,14.616680665091373,14.617425593936082,14.617425593936082
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,100.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,57727.72772772773,15743.390450450453,1043.6937739271439,18309.505765765767,1098.6803909129824,67137.13713713714,0.07909871319222063,0.07238028352531096,0.06650551010292505,0.08727621018006415,3.419041312242147,10.577922381853202,10.582599231956504,10.58264086206359,10.58264086206359
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,100.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,49869.86986986987,13600.411171171174,1004.1242224861114,17081.046306306307,1071.3229831497722,62632.63263263263,0.07909871319222063,0.07238028352531096,0.08574444553011408,0.1103496138541531,3.4421147159162357,9.763117130577376,9.78365199264303,9.783712201731745,9.783712201731745
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,300.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,17968.26702702703,1090.890601415457,65885.88588588589,0.07909871319222063,0.07238028352531096,nan,nan,3.2898124915873614,15.72024669501107,15.797832048648658,15.800700023495333,15.800700023495333
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,300.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,59179.17917917918,16139.227387387387,1051.6351738660594,17026.44810810811,1070.1511793423276,62432.43243243243,0.07909871319222063,0.07238028352531096,0.03862312977954341,0.04327044066316299,3.3750355427252456,20.228694483572184,20.30802999746737,20.3084923046147,20.3084923046147
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,300.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,55825.82582582583,15224.70756756757,1033.5862861153382,17135.644504504504,1072.4985385301559,62832.83283283283,0.07909871319222063,0.07238028352531096,0.07335812207354123,0.08755330443908926,3.419318406501172,14.19677430184279,14.257150535411693,14.25796331063148,14.25796331063148
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,300.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,48968.96896896897,13354.71927927928,999.9568814763315,16125.57783783784,1051.358049862534,59129.12912912913,0.07909871319222063,0.07238028352531096,0.09073298450760897,0.11001694613641044,3.441782048198493,10.889264564850379,10.915371766231843,10.91558597651538,10.91558597651538
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,17272.14,1075.453840112722,63333.33333333333,0.07909871319222063,0.07238028352531096,nan,nan,3.28968074956233,22.295293102194115,22.719958555259424,22.721731831581593,22.721731831581593
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,56826.82682682683,15497.698558558563,1038.8638113470422,16221.124684684686,1053.3028418266945,59479.47947947948,0.07909871319222063,0.07238028352531096,0.040477567930428726,0.043217700997071784,3.3749828030591544,28.378280798516293,28.917232568317367,28.922480702873617,28.922480702873617
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,54324.32432432432,14815.221081081081,1025.8458532492893,16384.91927927928,1056.6635008653018,60080.08008008008,0.07909871319222063,0.07238028352531096,0.07688974293117536,0.08750975244625492,3.4192748545083376,20.268059477034246,20.68385570796381,20.68705423964655,20.68705423964655
